iter	Passed	Remaining
8893	104267	247433
8894	104278	247420
8895	104289	247406
8896	104301	247394
8897	104312	247381
8898	104325	247373
8899	104336	247359
8900	104348	247349
8901	104361	247339
8902	104372	247326
8903	104384	247316
8904	104396	247303
8905	104407	247291
8906	104419	247279
8907	104431	247267
8908	104442	247255
8909	104454	247244
8910	104466	247232
8911	104478	247221
8912	104489	247209
8913	104502	247198
8914	104513	247186
8915	104524	247173
8916	104536	247161
8917	104547	247149
8918	104558	247136
8919	104570	247124
8920	104582	247111
8921	104593	247099
8922	104605	247088
8923	104617	247076
8924	104629	247065
8925	104641	247055
8926	104653	247044
8927	104665	247033
8928	104676	247020
8929	104688	247009
8930	104700	246997
8931	104712	246986
8932	104723	246974
8933	104736	246963
8934	104748	246952
8935	104760	246941
8936	104771	246929
8937	104783	246918
8938	104795	246906
8939	104807	246894
8940	104818	246882
8941	104829	246869
8942	104843	246862
8943	104856	246853
8944	104868	246843
8945	104882	246835
8946	104893	246823
8947	104905	246811
8948	104917	246799
8949	104928	246787
8950	104940	246775
8951	104951	246763
8952	104963	246750
8953	104974	246738
8954	104985	246725
8955	104998	246716
8956	105010	246704
8957	105021	246692
8958	105033	246680
8959	105044	246667
8960	105056	246655
8961	105068	246645
8962	105081	246635
8963	105092	246622
8964	105103	246610
8965	105115	246597
8966	105126	246585
8967	105138	246572
8968	105149	246560
8969	105161	246548
8970	105172	246536
8971	105184	246523
8972	105195	246511
8973	105207	246500
8974	105219	246488
8975	105230	246476
8976	105242	246464
8977	105254	246452
8978	105266	246442
8979	105277	246429
8980	105289	246418
8981	105301	246406
8982	105313	246395
8983	105324	246383
8984	105335	246369
8985	105348	246359
8986	105359	246347
8987	105371	246334
8988	105382	246321
8989	105393	246309
8990	105405	246298
8991	105417	246286
8992	105428	246274
8993	105440	246263
8994	105452	246252
8995	105464	246240
8996	105475	246226
8997	105486	246214
8998	105498	246202
8999	105509	246188
9000	105520	246174
9001	105529	246158
9002	105540	246144
9003	105551	246130
9004	105562	246116
9005	105573	246102
9006	105584	246089
9007	105595	246075
9008	105606	246063
9009	105617	246050
9010	105629	246038
9011	105643	246031
9012	105654	246019
9013	105666	246007
9014	105680	246001
9015	105694	245996
9016	105708	245988
9017	105719	245976
9018	105730	245962
9019	105741	245949
9020	105753	245936
9021	105764	245924
9022	105776	245913
9023	105788	245901
9024	105803	245896
9025	105816	245889
9026	105828	245877
9027	105839	245865
9028	105851	245853
9029	105863	245842
9030	105875	245830
9031	105886	245817
9032	105899	245809
9033	105911	245797
9034	105924	245789
9035	105935	245777
9036	105947	245764
9037	105960	245757
9038	105972	245746
9039	105985	245735
9040	105997	245724
9041	106009	245713
9042	106021	245701
9043	106033	245692
9044	106045	245681
9045	106058	245671
9046	106070	245660
9047	106082	245649
9048	106094	245637
9049	106106	245627
9050	106117	245615
9051	106129	245603
9052	106141	245591
9053	106152	245579
9054	106164	245567
9055	106176	245557
9056	106188	245545
9057	106200	245533
9058	106211	245520
9059	106222	245507
9060	106233	245495
9061	106244	245481
9062	106256	245470
9063	106268	245458
9064	106280	245446
9065	106291	245435
9066	106303	245423
9067	106316	245413
9068	106327	245401
9069	106339	245389
9070	106350	245376
9071	106361	245363
9072	106373	245352
9073	106385	245340
9074	106396	245327
9075	106408	245316
9076	106421	245306
9077	106432	245294
9078	106443	245281
9079	106454	245268
9080	106467	245258
9081	106479	245247
9082	106490	245233
9083	106501	245220
9084	106513	245209
9085	106524	245196
9086	106535	245182
9087	106546	245169
9088	106557	245155
9089	106569	245144
9090	106580	245132
9091	106590	245117
9092	106602	245105
9093	106614	245093
9094	106625	245081
9095	106637	245068
9096	106648	245056
9097	106659	245043
9098	106670	245029
9099	106681	245016
9100	106693	245004
9101	106704	244992
9102	106716	244981
9103	106728	244969
9104	106740	244956
9105	106750	244943
9106	106762	244931
9107	106773	244918
9108	106784	244905
9109	106795	244891
9110	106808	244881
9111	106819	244868
9112	106830	244855
9113	106841	244843
9114	106853	244830
9115	106866	244821
9116	106876	244807
9117	106887	244793
9118	106898	244778
9119	106909	244766
9120	106920	244753
9121	106933	244744
9122	106946	244735
9123	106957	244721
9124	106967	244707
9125	106978	244694
9126	106990	244682
9127	107001	244668
9128	107013	244656
9129	107025	244646
9130	107036	244632
9131	107049	244623
9132	107062	244614
9133	107075	244605
9134	107086	244593
9135	107098	244583
9136	107112	244576
9137	107124	244565
9138	107136	244553
9139	107148	244541
9140	107160	244531
9141	107171	244517
9142	107183	244507
9143	107195	244496
9144	107207	244483
9145	107220	244476
9146	107234	244468
9147	107245	244455
9148	107256	244443
9149	107268	244431
9150	107280	244419
9151	107290	244405
9152	107302	244394
9153	107315	244385
9154	107327	244373
9155	107338	244359
9156	107349	244347
9157	107361	244335
9158	107372	244323
9159	107383	244309
9160	107394	244296
9161	107406	244285
9162	107418	244272
9163	107429	244261
9164	107441	244249
9165	107452	244235
9166	107463	244223
9167	107475	244211
9168	107487	244199
9169	107498	244186
9170	107509	244174
9171	107521	244162
9172	107533	244151
9173	107544	244138
9174	107556	244126
9175	107567	244113
9176	107578	244100
9177	107590	244088
9178	107602	244076
9179	107612	244063
9180	107624	244051
9181	107635	244037
9182	107646	244023
9183	107657	244011
9184	107669	244001
9185	107681	243988
9186	107693	243978
9187	107705	243965
9188	107716	243954
9189	107727	243941
9190	107739	243928
9191	107751	243916
9192	107762	243904
9193	107774	243893
9194	107785	243880
9195	107798	243870
9196	107809	243858
9197	107820	243845
9198	107832	243833
9199	107844	243821
9200	107856	243810
9201	107868	243799
9202	107879	243785
9203	107890	243773
9204	107903	243763
9205	107915	243752
9206	107926	243739
9207	107936	243725
9208	107948	243712
9209	107959	243699
9210	107970	243687
9211	107981	243673
9212	107992	243659
9213	108003	243646
9214	108014	243632
9215	108024	243618
9216	108035	243605
9217	108047	243592
9218	108058	243580
9219	108069	243566
9220	108080	243552
9221	108091	243539
9222	108102	243525
9223	108113	243513
9224	108124	243500
9225	108136	243488
9226	108147	243474
9227	108158	243461
9228	108169	243448
9229	108180	243436
9230	108193	243425
9231	108204	243413
9232	108216	243401
9233	108227	243389
9234	108239	243377
9235	108251	243365
9236	108263	243354
9237	108275	243344
9238	108287	243333
9239	108298	243320
9240	108309	243307
9241	108321	243295
9242	108332	243283
9243	108344	243271
9244	108356	243260
9245	108368	243249
9246	108380	243236
9247	108391	243225
9248	108402	243211
9249	108414	243199
9250	108425	243185
9251	108436	243172
9252	108447	243160
9253	108460	243151
9254	108470	243136
9255	108482	243124
9256	108493	243111
9257	108505	243099
9258	108516	243087
9259	108528	243075
9260	108539	243063
9261	108551	243050
9262	108562	243038
9263	108575	243028
9264	108586	243016
9265	108597	243003
9266	108609	242991
9267	108621	242979
9268	108631	242965
9269	108643	242954
9270	108655	242942
9271	108667	242930
9272	108678	242917
9273	108688	242903
9274	108700	242890
9275	108712	242879
9276	108723	242867
9277	108735	242855
9278	108746	242842
9279	108757	242829
9280	108769	242818
9281	108781	242807
9282	108794	242797
9283	108805	242785
9284	108817	242772
9285	108828	242760
9286	108841	242751
9287	108853	242739
9288	108864	242726
9289	108876	242716
9290	108888	242705
9291	108900	242694
9292	108912	242683
9293	108925	242673
9294	108937	242662
9295	108949	242652
9296	108960	242638
9297	108972	242627
9298	108983	242614
9299	108995	242602
9300	109006	242589
9301	109017	242577
9302	109030	242566
9303	109042	242555
9304	109053	242542
9305	109064	242528
9306	109074	242515
9307	109085	242501
9308	109096	242487
9309	109107	242473
9310	109119	242464
9311	109131	242451
9312	109142	242437
9313	109152	242423
9314	109164	242411
9315	109175	242397
9316	109187	242387
9317	109198	242374
9318	109209	242361
9319	109221	242350
9320	109231	242335
9321	109243	242322
9322	109254	242308
9323	109265	242296
9324	109277	242285
9325	109289	242274
9326	109301	242264
9327	109314	242255
9328	109328	242247
9329	109340	242236
9330	109353	242228
9331	109365	242216
9332	109377	242205
9333	109388	242191
9334	109399	242178
9335	109410	242165
9336	109421	242152
9337	109433	242141
9338	109445	242130
9339	109456	242116
9340	109466	242101
9341	109477	242089
9342	109490	242078
9343	109502	242067
9344	109513	242055
9345	109525	242043
9346	109536	242030
9347	109548	242018
9348	109559	242005
9349	109571	241994
9350	109583	241983
9351	109594	241970
9352	109606	241958
9353	109617	241947
9354	109629	241934
9355	109641	241923
9356	109652	241911
9357	109663	241898
9358	109676	241887
9359	109687	241874
9360	109699	241863
9361	109710	241851
9362	109722	241838
9363	109733	241825
9364	109744	241812
9365	109755	241799
9366	109767	241787
9367	109778	241775
9368	109789	241762
9369	109802	241752
9370	109813	241739
9371	109825	241728
9372	109837	241716
9373	109849	241706
9374	109860	241694
9375	109872	241682
9376	109884	241670
9377	109895	241658
9378	109907	241645
9379	109918	241633
9380	109930	241621
9381	109941	241607
9382	109952	241594
9383	109963	241583
9384	109976	241572
9385	109988	241561
9386	109999	241548
9387	110011	241537
9388	110023	241525
9389	110034	241513
9390	110046	241501
9391	110058	241492
9392	110071	241483
9393	110083	241470
9394	110095	241459
9395	110106	241446
9396	110117	241433
9397	110129	241421
9398	110140	241408
9399	110152	241399
9400	110164	241386
9401	110175	241374
9402	110186	241360
9403	110197	241347
9404	110209	241336
9405	110221	241324
9406	110232	241311
9407	110244	241299
9408	110255	241287
9409	110266	241274
9410	110277	241260
9411	110289	241249
9412	110300	241236
9413	110311	241222
9414	110322	241209
9415	110333	241196
9416	110344	241182
9417	110356	241171
9418	110368	241159
9419	110379	241147
9420	110392	241137
9421	110403	241125
9422	110415	241113
9423	110425	241099
9424	110437	241086
9425	110448	241074
9426	110460	241063
9427	110471	241050
9428	110484	241040
9429	110495	241027
9430	110506	241014
9431	110517	241001
9432	110529	240989
9433	110541	240979
9434	110552	240966
9435	110564	240953
9436	110577	240945
9437	110589	240934
9438	110601	240923
9439	110612	240910
9440	110624	240898
9441	110635	240886
9442	110648	240876
9443	110659	240863
9444	110669	240848
9445	110682	240838
9446	110693	240826
9447	110704	240813
9448	110717	240804
9449	110728	240791
9450	110740	240778
9451	110751	240765
9452	110762	240751
9453	110774	240741
9454	110786	240730
9455	110797	240717
9456	110810	240708
9457	110823	240698
9458	110835	240688
9459	110849	240681
9460	110859	240667
9461	110871	240655
9462	110886	240649
9463	110897	240636
9464	110911	240631
9465	110925	240624
9466	110937	240613
9467	110949	240601
9468	110962	240591
9469	110974	240581
9470	110986	240571
9471	110999	240561
9472	111013	240554
9473	111026	240545
9474	111038	240533
9475	111051	240525
9476	111064	240516
9477	111076	240504
9478	111087	240493
9479	111100	240482
9480	111112	240472
9481	111125	240464
9482	111138	240454
9483	111152	240447
9484	111166	240440
9485	111178	240430
9486	111190	240418
9487	111203	240409
9488	111214	240396
9489	111228	240388
9490	111240	240377
9491	111251	240365
9492	111265	240359
9493	111277	240347
9494	111289	240336
9495	111302	240326
9496	111314	240315
9497	111325	240303
9498	111337	240291
9499	111348	240278
9500	111359	240265
9501	111370	240252
9502	111382	240240
9503	111394	240229
9504	111407	240220
9505	111419	240208
9506	111430	240197
9507	111442	240185
9508	111455	240175
9509	111467	240164
9510	111478	240152
9511	111490	240140
9512	111503	240130
9513	111514	240119
9514	111526	240107
9515	111538	240095
9516	111550	240085
9517	111562	240073
9518	111574	240062
9519	111586	240052
9520	111597	240038
9521	111610	240029
9522	111622	240017
9523	111634	240006
9524	111645	239993
9525	111659	239987
9526	111671	239975
9527	111683	239964
9528	111694	239952
9529	111706	239941
9530	111720	239934
9531	111732	239922
9532	111744	239911
9533	111756	239900
9534	111768	239888
9535	111779	239876
9536	111792	239867
9537	111804	239855
9538	111817	239846
9539	111828	239832
9540	111841	239824
9541	111853	239813
9542	111866	239805
9543	111878	239794
9544	111891	239783
9545	111903	239772
9546	111915	239761
9547	111927	239750
9548	111940	239741
9549	111951	239728
9550	111963	239717
9551	111975	239706
9552	111987	239696
9553	112000	239686
9554	112013	239677
9555	112025	239666
9556	112037	239655
9557	112050	239645
9558	112063	239636
9559	112074	239623
9560	112086	239611
9561	112098	239600
9562	112109	239588
9563	112121	239576
9564	112133	239564
9565	112145	239554
9566	112157	239543
9567	112168	239531
9568	112180	239519
9569	112192	239508
9570	112204	239496
9571	112216	239486
9572	112228	239474
9573	112240	239464
9574	112252	239452
9575	112264	239442
9576	112277	239432
9577	112289	239420
9578	112301	239409
9579	112311	239395
9580	112323	239382
9581	112335	239371
9582	112346	239359
9583	112357	239346
9584	112369	239333
9585	112381	239323
9586	112392	239311
9587	112404	239299
9588	112415	239286
9589	112427	239275
9590	112438	239262
9591	112450	239250
9592	112461	239237
9593	112474	239228
9594	112486	239216
9595	112498	239205
9596	112510	239194
9597	112521	239182
9598	112535	239173
9599	112546	239161
9600	112558	239150
9601	112570	239139
9602	112581	239126
9603	112594	239116
9604	112605	239104
9605	112617	239092
9606	112629	239080
9607	112640	239068
9608	112651	239054
9609	112662	239041
9610	112674	239030
9611	112685	239017
9612	112698	239007
9613	112709	238995
9614	112722	238984
9615	112733	238972
9616	112744	238959
9617	112755	238946
9618	112768	238936
9619	112779	238924
9620	112790	238911
9621	112802	238900
9622	112814	238887
9623	112825	238875
9624	112837	238863
9625	112848	238850
9626	112859	238837
9627	112872	238827
9628	112883	238815
9629	112895	238803
9630	112907	238792
9631	112919	238782
9632	112930	238768
9633	112942	238757
9634	112953	238744
9635	112965	238733
9636	112977	238721
9637	112989	238710
9638	113001	238698
9639	113011	238685
9640	113023	238673
9641	113035	238661
9642	113048	238651
9643	113059	238639
9644	113071	238627
9645	113082	238615
9646	113093	238602
9647	113105	238591
9648	113117	238579
9649	113128	238567
9650	113140	238554
9651	113151	238542
9652	113162	238528
9653	113173	238516
9654	113185	238503
9655	113196	238491
9656	113208	238479
9657	113219	238467
9658	113231	238455
9659	113243	238443
9660	113254	238431
9661	113265	238418
9662	113276	238404
9663	113288	238392
9664	113299	238380
9665	113310	238366
9666	113321	238354
9667	113332	238341
9668	113343	238328
9669	113355	238315
9670	113367	238304
9671	113379	238293
9672	113391	238282
9673	113402	238270
9674	113414	238257
9675	113425	238244
9676	113435	238230
9677	113447	238218
9678	113458	238205
9679	113470	238193
9680	113480	238179
9681	113493	238169
9682	113504	238156
9683	113515	238143
9684	113527	238132
9685	113539	238121
9686	113550	238107
9687	113563	238098
9688	113574	238086
9689	113591	238083
9690	113601	238070
9691	113613	238057
9692	113624	238044
9693	113635	238031
9694	113649	238024
9695	113660	238012
9696	113672	238000
9697	113683	237988
9698	113695	237975
9699	113706	237962
9700	113717	237950
9701	113729	237937
9702	113741	237927
9703	113752	237913
9704	113763	237900
9705	113774	237887
9706	113786	237876
9707	113797	237862
9708	113809	237851
9709	113821	237842
9710	113833	237829
9711	113846	237820
9712	113858	237809
9713	113869	237795
9714	113881	237786
9715	113893	237774
9716	113905	237763
9717	113917	237751
9718	113928	237739
9719	113940	237726
9720	113951	237714
9721	113963	237702
9722	113974	237690
9723	113985	237677
9724	113997	237665
9725	114009	237655
9726	114021	237643
9727	114033	237631
9728	114045	237620
9729	114057	237609
9730	114068	237597
9731	114080	237585
9732	114092	237573
9733	114104	237562
9734	114115	237550
9735	114127	237539
9736	114139	237527
9737	114151	237515
9738	114163	237505
9739	114175	237493
9740	114186	237481
9741	114198	237469
9742	114209	237455
9743	114219	237442
9744	114230	237428
9745	114243	237418
9746	114253	237404
9747	114265	237391
9748	114275	237377
9749	114286	237365
9750	114298	237353
9751	114309	237339
9752	114320	237326
9753	114331	237313
9754	114343	237301
9755	114354	237288
9756	114365	237276
9757	114377	237264
9758	114387	237249
9759	114399	237237
9760	114410	237224
9761	114421	237212
9762	114433	237199
9763	114444	237186
9764	114455	237174
9765	114467	237162
9766	114478	237149
9767	114490	237138
9768	114501	237126
9769	114512	237113
9770	114528	237110
9771	114539	237097
9772	114552	237086
9773	114563	237073
9774	114573	237059
9775	114584	237044
9776	114595	237031
9777	114606	237018
9778	114616	237004
9779	114628	236992
9780	114640	236981
9781	114651	236968
9782	114662	236955
9783	114674	236943
9784	114685	236931
9785	114696	236918
9786	114707	236904
9787	114718	236891
9788	114729	236877
9789	114740	236864
9790	114751	236851
9791	114761	236837
9792	114773	236824
9793	114784	236811
9794	114795	236798
9795	114807	236786
9796	114817	236773
9797	114829	236760
9798	114840	236747
9799	114851	236735
9800	114862	236721
9801	114873	236707
9802	114884	236695
9803	114895	236682
9804	114906	236668
9805	114918	236657
9806	114930	236647
9807	114942	236635
9808	114953	236622
9809	114964	236609
9810	114976	236598
9811	114988	236585
9812	114999	236572
9813	115009	236558
9814	115021	236546
9815	115032	236533
9816	115043	236520
9817	115054	236508
9818	115066	236496
9819	115077	236483
9820	115089	236472
9821	115100	236459
9822	115112	236447
9823	115123	236434
9824	115136	236424
9825	115147	236413
9826	115158	236399
9827	115170	236387
9828	115182	236376
9829	115194	236364
9830	115205	236352
9831	115216	236339
9832	115227	236326
9833	115239	236314
9834	115250	236300
9835	115261	236288
9836	115273	236276
9837	115284	236263
9838	115294	236249
9839	115305	236236
9840	115317	236225
9841	115330	236215
9842	115341	236202
9843	115353	236191
9844	115364	236178
9845	115376	236167
9846	115389	236158
9847	115401	236146
9848	115413	236135
9849	115425	236123
9850	115436	236110
9851	115448	236099
9852	115460	236088
9853	115471	236075
9854	115483	236063
9855	115493	236048
9856	115504	236035
9857	115516	236024
9858	115528	236013
9859	115539	236001
9860	115550	235988
9861	115563	235977
9862	115573	235963
9863	115584	235950
9864	115595	235936
9865	115606	235923
9866	115617	235910
9867	115629	235898
9868	115640	235886
9869	115652	235875
9870	115663	235861
9871	115676	235851
9872	115686	235838
9873	115699	235828
9874	115710	235814
9875	115722	235802
9876	115733	235791
9877	115744	235777
9878	115755	235764
9879	115768	235756
9880	115779	235743
9881	115790	235729
9882	115801	235715
9883	115813	235704
9884	115824	235690
9885	115836	235680
9886	115849	235672
9887	115862	235661
9888	115872	235647
9889	115883	235633
9890	115894	235621
9891	115905	235607
9892	115917	235596
9893	115929	235585
9894	115942	235575
9895	115953	235561
9896	115964	235548
9897	115975	235536
9898	115987	235524
9899	115998	235511
9900	116009	235499
9901	116021	235487
9902	116033	235476
9903	116044	235463
9904	116056	235451
9905	116067	235439
9906	116078	235426
9907	116089	235413
9908	116100	235400
9909	116111	235385
9910	116125	235379
9911	116137	235368
9912	116148	235354
9913	116159	235342
9914	116170	235329
9915	116182	235318
9916	116193	235305
9917	116206	235294
9918	116218	235283
9919	116230	235273
9920	116242	235261
9921	116254	235250
9922	116265	235237
9923	116278	235227
9924	116291	235218
9925	116303	235208
9926	116315	235197
9927	116329	235190
9928	116341	235178
9929	116353	235167
9930	116365	235156
9931	116378	235146
9932	116392	235140
9933	116403	235128
9934	116415	235115
9935	116427	235104
9936	116439	235093
9937	116452	235084
9938	116464	235073
9939	116477	235063
9940	116488	235051
9941	116502	235044
9942	116515	235034
9943	116527	235023
9944	116539	235011
9945	116550	234999
9946	116562	234988
9947	116574	234977
9948	116586	234966
9949	116598	234955
9950	116611	234945
9951	116623	234933
9952	116635	234922
9953	116646	234910
9954	116659	234900
9955	116671	234889
9956	116682	234877
9957	116695	234868
9958	116707	234856
9959	116719	234845
9960	116731	234833
9961	116743	234822
9962	116755	234812
9963	116767	234799
9964	116779	234789
9965	116791	234777
9966	116802	234764
9967	116814	234753
9968	116826	234742
9969	116838	234731
9970	116850	234720
9971	116862	234708
9972	116873	234697
9973	116888	234690
9974	116899	234678
9975	116912	234668
9976	116924	234657
9977	116937	234647
9978	116948	234635
9979	116960	234623
9980	116972	234612
9981	116984	234602
9982	116996	234591
9983	117010	234582
9984	117021	234570
9985	117033	234559
9986	117045	234548
9987	117057	234536
9988	117068	234524
9989	117081	234514
9990	117094	234506
9991	117106	234493
9992	117118	234482
9993	117131	234473
9994	117143	234462
9995	117154	234449
9996	117166	234438
9997	117177	234425
9998	117189	234413
9999	117201	234402
10000	117212	234390
10001	117224	234377
10002	117235	234366
10003	117247	234354
10004	117259	234342
10005	117271	234332
10006	117283	234321
10007	117295	234309
10008	117307	234297
10009	117318	234284
10010	117329	234272
10011	117341	234261
10012	117353	234250
10013	117364	234237
10014	117377	234226
10015	117388	234214
10016	117400	234203
10017	117412	234192
10018	117424	234180
10019	117435	234167
10020	117446	234154
10021	117458	234143
10022	117470	234132
10023	117483	234122
10024	117495	234111
10025	117507	234101
10026	117519	234089
10027	117531	234079
10028	117543	234068
10029	117555	234056
10030	117567	234045
10031	117579	234034
10032	117591	234022
10033	117602	234009
10034	117613	233997
10035	117626	233987
10036	117639	233978
10037	117651	233967
10038	117664	233956
10039	117675	233944
10040	117687	233933
10041	117699	233922
10042	117711	233910
10043	117723	233899
10044	117735	233887
10045	117746	233876
10046	117759	233866
10047	117771	233854
10048	117783	233844
10049	117797	233835
10050	117808	233824
10051	117820	233812
10052	117832	233802
10053	117845	233792
10054	117857	233781
10055	117869	233769
10056	117882	233760
10057	117893	233747
10058	117906	233738
10059	117918	233728
10060	117930	233715
10061	117942	233704
10062	117954	233693
10063	117966	233682
10064	117978	233671
10065	117990	233660
10066	118002	233648
10067	118015	233639
10068	118028	233629
10069	118040	233618
10070	118052	233607
10071	118064	233596
10072	118075	233584
10073	118086	233571
10074	118100	233563
10075	118112	233552
10076	118124	233540
10077	118137	233531
10078	118149	233519
10079	118161	233509
10080	118173	233498
10081	118186	233489
10082	118199	233481
10083	118211	233468
10084	118224	233458
10085	118235	233446
10086	118247	233435
10087	118259	233424
10088	118271	233412
10089	118283	233401
10090	118295	233390
10091	118307	233379
10092	118319	233368
10093	118331	233357
10094	118344	233347
10095	118356	233336
10096	118369	233327
10097	118381	233316
10098	118392	233303
10099	118404	233292
10100	118418	233285
10101	118430	233272
10102	118441	233260
10103	118452	233247
10104	118465	233237
10105	118477	233227
10106	118489	233214
10107	118500	233202
10108	118512	233192
10109	118524	233181
10110	118535	233167
10111	118547	233156
10112	118558	233143
10113	118569	233129
10114	118580	233117
10115	118592	233104
10116	118604	233094
10117	118616	233083
10118	118630	233075
10119	118642	233064
10120	118654	233053
10121	118666	233041
10122	118678	233030
10123	118690	233020
10124	118701	233006
10125	118712	232994
10126	118724	232983
10127	118737	232973
10128	118748	232960
10129	118759	232947
10130	118772	232937
10131	118784	232925
10132	118795	232913
10133	118806	232900
10134	118818	232888
10135	118830	232878
10136	118844	232869
10137	118855	232857
10138	118867	232846
10139	118879	232835
10140	118891	232824
10141	118903	232813
10142	118915	232801
10143	118927	232791
10144	118940	232780
10145	118951	232768
10146	118963	232757
10147	118975	232745
10148	118987	232733
10149	118998	232722
10150	119009	232708
10151	119021	232697
10152	119032	232684
10153	119044	232672
10154	119056	232660
10155	119068	232649
10156	119080	232639
10157	119092	232627
10158	119104	232615
10159	119115	232603
10160	119127	232592
10161	119140	232582
10162	119152	232571
10163	119164	232561
10164	119177	232552
10165	119190	232542
10166	119202	232531
10167	119213	232517
10168	119224	232505
10169	119235	232491
10170	119248	232481
10171	119260	232470
10172	119271	232457
10173	119282	232444
10174	119294	232433
10175	119306	232422
10176	119317	232410
10177	119330	232399
10178	119342	232388
10179	119353	232375
10180	119366	232366
10181	119378	232354
10182	119390	232343
10183	119402	232332
10184	119414	232321
10185	119425	232309
10186	119437	232296
10187	119449	232285
10188	119459	232272
10189	119471	232259
10190	119483	232248
10191	119494	232235
10192	119505	232222
10193	119518	232213
10194	119530	232201
10195	119541	232188
10196	119552	232176
10197	119565	232166
10198	119576	232153
10199	119587	232140
10200	119599	232129
10201	119610	232115
10202	119623	232107
10203	119635	232094
10204	119646	232083
10205	119657	232069
10206	119669	232059
10207	119681	232047
10208	119692	232033
10209	119703	232020
10210	119714	232008
10211	119725	231995
10212	119737	231982
10213	119749	231972
10214	119761	231960
10215	119773	231950
10216	119785	231939
10217	119796	231925
10218	119808	231914
10219	119819	231900
10220	119829	231886
10221	119842	231876
10222	119854	231865
10223	119864	231851
10224	119876	231839
10225	119887	231827
10226	119899	231814
10227	119911	231803
10228	119921	231789
10229	119933	231777
10230	119944	231765
10231	119956	231752
10232	119968	231742
10233	119979	231729
10234	119992	231719
10235	120004	231707
10236	120015	231694
10237	120025	231681
10238	120037	231668
10239	120048	231655
10240	120058	231641
10241	120069	231628
10242	120080	231614
10243	120092	231602
10244	120103	231590
10245	120115	231579
10246	120126	231565
10247	120137	231553
10248	120149	231541
10249	120160	231528
10250	120171	231515
10251	120182	231503
10252	120194	231491
10253	120205	231478
10254	120216	231465
10255	120228	231453
10256	120239	231441
10257	120250	231427
10258	120261	231414
10259	120273	231402
10260	120285	231392
10261	120297	231381
10262	120308	231368
10263	120320	231355
10264	120331	231343
10265	120342	231330
10266	120353	231317
10267	120365	231305
10268	120377	231295
10269	120388	231281
10270	120401	231273
10271	120413	231261
10272	120426	231252
10273	120437	231239
10274	120449	231227
10275	120459	231213
10276	120470	231200
10277	120482	231188
10278	120493	231176
10279	120505	231165
10280	120517	231153
10281	120528	231140
10282	120539	231126
10283	120550	231114
10284	120563	231103
10285	120574	231091
10286	120586	231080
10287	120598	231069
10288	120610	231057
10289	120621	231045
10290	120632	231031
10291	120644	231020
10292	120656	231008
10293	120667	230996
10294	120679	230984
10295	120690	230971
10296	120701	230958
10297	120712	230945
10298	120724	230933
10299	120735	230920
10300	120746	230907
10301	120758	230896
10302	120768	230882
10303	120780	230871
10304	120792	230860
10305	120804	230848
10306	120815	230836
10307	120827	230823
10308	120839	230812
10309	120850	230799
10310	120861	230787
10311	120873	230775
10312	120884	230762
10313	120897	230752
10314	120908	230740
10315	120920	230728
10316	120931	230715
10317	120943	230703
10318	120954	230692
10319	120966	230679
10320	120977	230666
10321	120989	230655
10322	121000	230642
10323	121013	230633
10324	121024	230621
10325	121035	230608
10326	121047	230595
10327	121058	230583
10328	121070	230571
10329	121081	230558
10330	121093	230548
10331	121104	230534
10332	121115	230521
10333	121126	230508
10334	121138	230498
10335	121150	230486
10336	121161	230472
10337	121172	230460
10338	121183	230446
10339	121194	230434
10340	121206	230422
10341	121217	230408
10342	121228	230395
10343	121239	230383
10344	121250	230370
10345	121261	230357
10346	121273	230345
10347	121284	230333
10348	121296	230321
10349	121308	230311
10350	121319	230297
10351	121330	230284
10352	121342	230272
10353	121354	230261
10354	121365	230248
10355	121377	230238
10356	121389	230226
10357	121401	230214
10358	121413	230204
10359	121425	230193
10360	121437	230181
10361	121449	230170
10362	121461	230159
10363	121473	230147
10364	121484	230135
10365	121496	230124
10366	121509	230114
10367	121521	230102
10368	121533	230091
10369	121545	230080
10370	121557	230069
10371	121568	230057
10372	121580	230045
10373	121592	230033
10374	121604	230023
10375	121616	230011
10376	121628	230000
10377	121640	229989
10378	121651	229977
10379	121664	229966
10380	121676	229955
10381	121688	229944
10382	121701	229935
10383	121712	229922
10384	121725	229912
10385	121736	229900
10386	121748	229889
10387	121760	229877
10388	121771	229865
10389	121784	229854
10390	121796	229844
10391	121808	229832
10392	121818	229818
10393	121831	229807
10394	121844	229798
10395	121856	229787
10396	121867	229774
10397	121880	229764
10398	121893	229755
10399	121905	229744
10400	121917	229733
10401	121929	229722
10402	121941	229710
10403	121953	229700
10404	121965	229689
10405	121977	229676
10406	121989	229666
10407	122001	229655
10408	122013	229644
10409	122025	229633
10410	122036	229620
10411	122047	229607
10412	122060	229596
10413	122071	229584
10414	122084	229575
10415	122097	229565
10416	122109	229554
10417	122121	229544
10418	122134	229533
10419	122147	229525
10420	122158	229512
10421	122170	229499
10422	122182	229489
10423	122195	229479
10424	122207	229468
10425	122219	229457
10426	122231	229447
10427	122243	229435
10428	122257	229427
10429	122268	229415
10430	122281	229404
10431	122292	229392
10432	122303	229380
10433	122316	229369
10434	122327	229356
10435	122339	229345
10436	122350	229332
10437	122362	229320
10438	122373	229308
10439	122385	229297
10440	122397	229286
10441	122408	229272
10442	122420	229261
10443	122432	229250
10444	122444	229238
10445	122455	229225
10446	122467	229214
