iter	MultiClass	Accuracy
13211	-0.8400619127	0.6462542841
13212	-0.8400616363	0.6462537313
13213	-0.8400613599	0.6462531786
13214	-0.8400610144	0.6462526258
13215	-0.8400609453	0.6462537313
13216	-0.8400603925	0.6462542841
13217	-0.8400603925	0.6462531786
13218	-0.8400599779	0.6462537313
13219	-0.8400597015	0.6462576009
13220	-0.8400594251	0.6462592593
13221	-0.8400587341	0.6462581537
13222	-0.8400589414	0.6462576009
13223	-0.8400583195	0.6462576009
13224	-0.8400580431	0.6462564953
13225	-0.8400575594	0.6462576009
13226	-0.8400576285	0.6462576009
13227	-0.8400574212	0.6462592593
13228	-0.8400569375	0.6462576009
13229	-0.840056592	0.6462581537
13230	-0.8400569375	0.6462581537
13231	-0.8400559701	0.6462576009
13232	-0.8400559701	0.6462576009
13233	-0.8400555556	0.6462587065
13234	-0.8400552792	0.6462570481
13235	-0.8400547264	0.6462581537
13236	-0.84005445	0.6462576009
13237	-0.8400543809	0.6462581537
13238	-0.8400538972	0.6462609176
13239	-0.8400538281	0.646262576
13240	-0.8400533444	0.646262576
13241	-0.8400527916	0.64626534
13242	-0.8400528607	0.6462642344
13243	-0.8400527916	0.64626534
13244	-0.8400526534	0.6462636816
13245	-0.8400525843	0.6462636816
13246	-0.8400521006	0.6462642344
13247	-0.8400518242	0.6462631288
13248	-0.840051686	0.646262576
13249	-0.840050995	0.6462614704
13250	-0.8400511332	0.6462587065
13251	-0.8400506495	0.6462598121
13252	-0.8400504422	0.6462598121
13253	-0.8400501658	0.6462614704
13254	-0.8400500276	0.6462609176
13255	-0.8400498894	0.6462609176
13256	-0.8400498894	0.6462636816
13257	-0.8400493367	0.6462631288
13258	-0.840048853	0.6462620232
13259	-0.8400486457	0.6462603648
13260	-0.8400480929	0.6462614704
13261	-0.8400483693	0.6462620232
13262	-0.8400476783	0.6462636816
13263	-0.8400472637	0.6462664456
13264	-0.8400471946	0.6462669983
13265	-0.8400468491	0.6462681039
13266	-0.8400465727	0.6462664456
13267	-0.8400463654	0.6462675511
13268	-0.8400467109	0.6462692095
13269	-0.8400459508	0.6462675511
13270	-0.8400458817	0.6462686567
13271	-0.8400454671	0.6462675511
13272	-0.8400452598	0.6462647872
13273	-0.8400452598	0.6462647872
13274	-0.8400450525	0.6462636816
13275	-0.8400442233	0.6462642344
13276	-0.8400440851	0.6462642344
13277	-0.8400436705	0.6462664456
13278	-0.840044016	0.6462664456
13279	-0.8400433941	0.6462681039
13280	-0.8400436705	0.6462703151
13281	-0.8400428413	0.6462708679
13282	-0.840042565	0.6462741846
13283	-0.8400420813	0.646273079
13284	-0.8400420122	0.6462719735
13285	-0.8400415976	0.646273079
13286	-0.840041874	0.6462708679
13287	-0.8400413903	0.6462725263
13288	-0.8400415976	0.646273079
13289	-0.8400409066	0.6462703151
13290	-0.8400407684	0.6462725263
13291	-0.8400403538	0.6462697623
13292	-0.8400398701	0.6462714207
13293	-0.840039801	0.6462692095
13294	-0.8400395246	0.6462714207
13295	-0.8400394555	0.6462714207
13296	-0.8400392482	0.6462719735
13297	-0.8400393864	0.6462697623
13298	-0.8400386263	0.6462681039
13299	-0.8400382808	0.6462697623
13300	-0.8400380044	0.6462681039
13301	-0.8400379353	0.6462669983
13302	-0.8400378662	0.6462708679
13303	-0.8400374516	0.6462719735
13304	-0.8400374516	0.6462719735
13305	-0.840037037	0.6462741846
13306	-0.8400366224	0.6462736318
13307	-0.8400366224	0.6462736318
13308	-0.8400368297	0.6462752902
13309	-0.8400360697	0.6462775014
13310	-0.840035586	0.646275843
13311	-0.8400351023	0.6462763958
13312	-0.8400353787	0.6462752902
13313	-0.8400346877	0.6462763958
13314	-0.8400345495	0.646275843
13315	-0.8400343422	0.6462736318
13316	-0.8400339276	0.6462752902
13317	-0.8400334439	0.646273079
13318	-0.8400331675	0.646275843
13319	-0.8400330293	0.6462780542
13320	-0.8400326147	0.6462775014
13321	-0.8400324074	0.6462763958
13322	-0.8400319237	0.6462769486
13323	-0.8400320619	0.6462791598
13324	-0.8400315782	0.6462802653
13325	-0.8400312327	0.646275843
13326	-0.8400306799	0.6462775014
13327	-0.8400305417	0.646278607
13328	-0.8400306799	0.646278607
13329	-0.8400301271	0.6462819237
13330	-0.8400296434	0.6462830293
13331	-0.840029298	0.6462808181
13332	-0.8400292289	0.6462824765
13333	-0.8400288834	0.6462846877
13334	-0.8400287452	0.6462841349
13335	-0.840028607	0.6462835821
13336	-0.8400284688	0.6462813709
13337	-0.8400276396	0.6462808181
13338	-0.8400277778	0.6462780542
13339	-0.8400275705	0.6462775014
13340	-0.8400273632	0.6462769486
13341	-0.8400269486	0.646275843
13342	-0.8400270868	0.6462769486
13343	-0.8400268795	0.6462763958
13344	-0.8400266722	0.6462763958
13345	-0.840026534	0.6462752902
13346	-0.8400261885	0.6462752902
13347	-0.8400261194	0.6462769486
13348	-0.840025843	0.6462769486
13349	-0.840025152	0.6462802653
13350	-0.8400250138	0.646278607
13351	-0.8400245992	0.6462797125
13352	-0.840024461	0.6462857933
13353	-0.8400243228	0.6462813709
13354	-0.8400243228	0.6462797125
13355	-0.8400239082	0.6462780542
13356	-0.8400236318	0.6462769486
13357	-0.8400231481	0.6462769486
13358	-0.8400234936	0.646275843
13359	-0.8400229409	0.6462769486
13360	-0.8400225954	0.6462752902
13361	-0.8400226645	0.6462741846
13362	-0.8400219735	0.646273079
13363	-0.8400218353	0.646273079
13364	-0.8400214898	0.6462725263
13365	-0.8400211443	0.6462741846
13366	-0.8400207988	0.646275843
13367	-0.8400201078	0.6462752902
13368	-0.8400199005	0.6462736318
13369	-0.8400197623	0.6462752902
13370	-0.8400197623	0.6462775014
13371	-0.8400193477	0.6462752902
13372	-0.8400194859	0.6462752902
13373	-0.840018864	0.6462747374
13374	-0.8400184494	0.6462741846
13375	-0.8400186567	0.6462752902
13376	-0.8400183803	0.646275843
13377	-0.8400185185	0.646275843
13378	-0.8400178275	0.6462752902
13379	-0.8400178275	0.6462780542
13380	-0.8400174129	0.6462752902
13381	-0.8400174129	0.6462752902
13382	-0.8400171365	0.6462752902
13383	-0.840016791	0.6462747374
13384	-0.8400167219	0.6462741846
13385	-0.8400161692	0.646275843
13386	-0.840016031	0.6462775014
13387	-0.8400154782	0.6462775014
13388	-0.84001534	0.6462763958
13389	-0.8400148563	0.6462752902
13390	-0.840014649	0.646275843
13391	-0.8400145108	0.6462736318
13392	-0.8400142344	0.6462736318
13393	-0.8400140271	0.646275843
13394	-0.8400136816	0.6462752902
13395	-0.840013267	0.6462791598
13396	-0.8400129215	0.6462813709
13397	-0.840013267	0.6462824765
13398	-0.8400125069	0.6462797125
13399	-0.8400122996	0.6462808181
13400	-0.8400121614	0.6462797125
13401	-0.8400116086	0.6462813709
13402	-0.8400116086	0.6462813709
13403	-0.8400114013	0.6462802653
13404	-0.8400104339	0.6462791598
13405	-0.8400101575	0.6462835821
13406	-0.8400099502	0.6462841349
13407	-0.8400093975	0.6462835821
13408	-0.8400089829	0.6462835821
13409	-0.8400085683	0.6462852405
13410	-0.8400082919	0.6462846877
13411	-0.8400084992	0.6462857933
13412	-0.8400081537	0.6462846877
13413	-0.8400078773	0.6462846877
13414	-0.8400077391	0.6462846877
13415	-0.8400069099	0.6462852405
13416	-0.8400073245	0.6462852405
13417	-0.8400069099	0.6462835821
13418	-0.8400065644	0.6462830293
13419	-0.8400060807	0.6462824765
13420	-0.8400060807	0.6462835821
13421	-0.8400058043	0.6462808181
13422	-0.8400058043	0.6462857933
13423	-0.8400051133	0.6462857933
13424	-0.8400049751	0.6462868988
13425	-0.8400051133	0.6462868988
13426	-0.8400046296	0.6462880044
13427	-0.8400045605	0.646286346
13428	-0.8400044223	0.6462868988
13429	-0.8400041459	0.6462852405
13430	-0.8400038695	0.6462852405
13431	-0.8400034549	0.6462885572
13432	-0.8400033167	0.6462907684
13433	-0.8400032477	0.6462902156
13434	-0.8400030404	0.6462902156
13435	-0.8400029022	0.6462896628
13436	-0.8400022803	0.6462907684
13437	-0.840002073	0.6462902156
13438	-0.8400016584	0.6462896628
13439	-0.8400012438	0.646291874
13440	-0.8400012438	0.6462907684
13441	-0.8400007601	0.6462929795
13442	-0.8400004837	0.6462979547
13443	-0.8400004146	0.6462957435
13444	-0.8400004146	0.6462979547
13445	-0.8400003455	0.6462957435
13446	-0.8399998618	0.6462935323
13447	-0.8399993781	0.6462951907
13448	-0.839999309	0.6462940851
13449	-0.8399991708	0.6462951907
13450	-0.8399995854	0.6462957435
13451	-0.839999309	0.6462957435
13452	-0.8399987562	0.6463012714
13453	-0.8399984798	0.6463029298
13454	-0.8399981343	0.646302377
13455	-0.8399975815	0.646302377
13456	-0.8399973742	0.6463012714
13457	-0.839997236	0.6463007186
13458	-0.8399968214	0.6463007186
13459	-0.8399961996	0.646299613
13460	-0.8399957159	0.646299613
13461	-0.8399955086	0.646299613
13462	-0.8399957159	0.6462985075
13463	-0.8399953013	0.6463007186
13464	-0.8399950249	0.6463034826
13465	-0.8399946794	0.646299613
13466	-0.8399946103	0.646302377
13467	-0.8399940575	0.646302377
13468	-0.8399939884	0.646302377
13469	-0.8399935047	0.646299613
13470	-0.8399928137	0.6463001658
13471	-0.8399928137	0.6463001658
13472	-0.8399929519	0.6463007186
13473	-0.83999233	0.6463012714
13474	-0.8399919845	0.6462985075
13475	-0.8399920536	0.6462979547
13476	-0.8399918463	0.646299613
13477	-0.8399915008	0.646299613
13478	-0.8399914317	0.6463012714
13479	-0.839990948	0.6463001658
13480	-0.839990948	0.6463018242
13481	-0.8399907407	0.6463045882
13482	-0.8399906025	0.646302377
13483	-0.8399903952	0.646302377
13484	-0.8399900498	0.6463029298
13485	-0.8399896352	0.6463067993
13486	-0.839989497	0.6463106689
13487	-0.839988806	0.6463079049
13488	-0.8399885296	0.6463095633
13489	-0.8399885296	0.6463095633
13490	-0.8399883223	0.6463106689
13491	-0.8399877004	0.646315644
13492	-0.8399877004	0.6463145384
13493	-0.8399877004	0.646318408
13494	-0.8399870785	0.6463145384
13495	-0.8399865257	0.6463145384
13496	-0.839986733	0.646315644
13497	-0.8399864566	0.6463145384
13498	-0.8399863875	0.6463134328
13499	-0.8399861111	0.6463112217
13500	-0.8399859038	0.646315644
13501	-0.8399857656	0.6463139856
13502	-0.8399854892	0.6463145384
13503	-0.8399854201	0.6463173024
13504	-0.83998466	0.6463167496
13505	-0.83998466	0.646315644
13506	-0.8399847982	0.6463161968
13507	-0.839983969	0.646315644
13508	-0.8399840381	0.6463139856
13509	-0.8399834163	0.6463123273
13510	-0.8399830017	0.6463123273
13511	-0.8399831399	0.6463123273
13512	-0.8399827253	0.6463123273
13513	-0.839982518	0.6463101161
13514	-0.8399821725	0.6463090105
13515	-0.8399816197	0.6463112217
13516	-0.8399816197	0.6463123273
13517	-0.8399812051	0.6463139856
13518	-0.8399808596	0.6463117745
13519	-0.8399807905	0.6463123273
13520	-0.8399802377	0.6463117745
13521	-0.8399798231	0.64631288
13522	-0.8399800995	0.6463139856
13523	-0.839979754	0.6463134328
13524	-0.8399789939	0.646315644
13525	-0.8399788557	0.6463167496
13526	-0.8399785102	0.6463150912
13527	-0.8399785793	0.6463117745
13528	-0.8399778883	0.6463101161
13529	-0.8399775428	0.6463106689
13530	-0.839976921	0.6463139856
13531	-0.8399766446	0.6463139856
13532	-0.8399763682	0.6463134328
13533	-0.8399758154	0.6463117745
13534	-0.8399756772	0.6463123273
13535	-0.8399754699	0.6463101161
13536	-0.8399749862	0.6463117745
13537	-0.839974848	0.6463112217
13538	-0.8399745716	0.6463095633
13539	-0.8399745025	0.6463101161
13540	-0.8399738806	0.6463117745
13541	-0.8399736042	0.6463139856
13542	-0.8399736042	0.6463145384
13543	-0.839973466	0.6463150912
13544	-0.8399729132	0.6463106689
13545	-0.8399730514	0.6463145384
13546	-0.8399727059	0.646315644
13547	-0.8399723604	0.6463150912
13548	-0.8399724295	0.6463161968
13549	-0.8399722913	0.6463134328
13550	-0.839972084	0.6463134328
13551	-0.8399715312	0.6463161968
13552	-0.8399716003	0.646315644
13553	-0.8399709784	0.646318408
13554	-0.8399704256	0.6463195135
13555	-0.8399702875	0.6463200663
13556	-0.8399704256	0.6463233831
13557	-0.8399700111	0.6463211719
13558	-0.8399695965	0.6463200663
13559	-0.8399693201	0.6463206191
13560	-0.8399691128	0.6463167496
13561	-0.8399687673	0.6463189608
13562	-0.8399684909	0.6463189608
13563	-0.8399675235	0.6463200663
13564	-0.8399682145	0.6463222775
13565	-0.8399680072	0.6463206191
13566	-0.8399675235	0.6463195135
13567	-0.8399675235	0.6463195135
13568	-0.8399671089	0.6463189608
13569	-0.8399665561	0.6463178552
13570	-0.8399666943	0.6463145384
13571	-0.8399664179	0.6463150912
13572	-0.8399659342	0.6463150912
13573	-0.8399660033	0.64631288
13574	-0.8399655196	0.6463106689
13575	-0.8399651741	0.6463145384
13576	-0.8399646904	0.6463145384
13577	-0.8399646213	0.6463167496
13578	-0.8399640685	0.6463167496
13579	-0.8399639994	0.6463178552
13580	-0.8399637922	0.6463178552
13581	-0.839963654	0.6463195135
13582	-0.8399635158	0.6463173024
13583	-0.8399630321	0.6463161968
13584	-0.8399628248	0.6463178552
13585	-0.8399628248	0.6463195135
13586	-0.8399618574	0.6463189608
13587	-0.839961581	0.6463167496
13588	-0.8399614428	0.6463173024
13589	-0.8399607518	0.6463173024
13590	-0.83996089	0.6463150912
13591	-0.8399607518	0.6463178552
13592	-0.8399606136	0.6463178552
13593	-0.8399606136	0.6463189608
13594	-0.8399603372	0.646318408
13595	-0.839960199	0.646318408
13596	-0.8399596462	0.6463200663
13597	-0.839959508	0.6463195135
13598	-0.8399592316	0.6463206191
13599	-0.8399590934	0.6463178552
13600	-0.8399589552	0.6463206191
13601	-0.8399582642	0.6463233831
13602	-0.8399580569	0.6463222775
13603	-0.839958126	0.6463239359
13604	-0.8399575732	0.6463255943
13605	-0.839957435	0.6463233831
13606	-0.8399568823	0.6463217247
13607	-0.8399567441	0.6463200663
13608	-0.8399561222	0.6463195135
13609	-0.8399562604	0.6463173024
13610	-0.8399561913	0.6463173024
13611	-0.8399555003	0.646315644
13612	-0.8399553621	0.6463195135
13613	-0.8399551548	0.6463167496
13614	-0.8399548784	0.6463167496
13615	-0.8399546711	0.646315644
13616	-0.8399543947	0.6463150912
13617	-0.8399541183	0.646318408
13618	-0.8399537037	0.646318408
13619	-0.83995322	0.6463150912
13620	-0.8399528745	0.6463167496
13621	-0.8399523908	0.6463178552
13622	-0.8399524599	0.6463189608
13623	-0.8399524599	0.646318408
13624	-0.8399524599	0.6463161968
13625	-0.8399521144	0.6463178552
13626	-0.839951838	0.6463195135
13627	-0.8399520453	0.6463222775
13628	-0.8399513543	0.6463222775
13629	-0.8399516307	0.6463211719
13630	-0.8399512161	0.646318408
13631	-0.8399508706	0.646318408
13632	-0.8399505252	0.6463173024
13633	-0.8399499724	0.6463167496
13634	-0.8399499724	0.6463167496
13635	-0.8399498342	0.646315644
13636	-0.839949005	0.646315644
13637	-0.839949005	0.6463150912
13638	-0.8399487286	0.6463134328
13639	-0.8399488668	0.6463145384
13640	-0.8399482449	0.6463150912
13641	-0.8399479685	0.6463145384
13642	-0.8399481067	0.6463134328
13643	-0.8399475539	0.6463167496
13644	-0.839947623	0.646315644
13645	-0.8399474848	0.6463134328
13646	-0.8399471393	0.6463145384
13647	-0.8399470702	0.646315644
13648	-0.8399466556	0.646315644
13649	-0.8399461028	0.646315644
13650	-0.8399460337	0.646315644
13651	-0.8399456882	0.6463173024
13652	-0.8399450663	0.646318408
13653	-0.8399449972	0.6463206191
13654	-0.8399451354	0.6463211719
13655	-0.8399444444	0.6463222775
13656	-0.8399443062	0.6463250415
13657	-0.839944168	0.6463250415
13658	-0.8399443062	0.6463250415
13659	-0.8399436153	0.6463228303
13660	-0.8399433389	0.6463233831
13661	-0.8399432007	0.6463239359
13662	-0.8399432007	0.6463200663
13663	-0.8399429243	0.6463217247
13664	-0.8399432007	0.6463206191
13665	-0.8399425788	0.6463206191
13666	-0.8399422333	0.6463189608
13667	-0.839942026	0.6463195135
13668	-0.8399418878	0.6463228303
13669	-0.8399417496	0.6463244887
13670	-0.8399415423	0.6463250415
13671	-0.8399411968	0.6463250415
13672	-0.8399405749	0.6463233831
13673	-0.8399407131	0.6463239359
13674	-0.8399405749	0.6463239359
13675	-0.839939953	0.6463239359
13676	-0.8399396766	0.6463233831
13677	-0.8399396075	0.646326147
13678	-0.8399394693	0.6463272526
13679	-0.8399396075	0.6463294638
13680	-0.8399390547	0.6463305694
13681	-0.8399387783	0.6463300166
13682	-0.8399383637	0.6463283582
13683	-0.8399382255	0.6463300166
13684	-0.8399378109	0.6463300166
13685	-0.8399375345	0.6463272526
13686	-0.83993712	0.6463278054
13687	-0.8399367745	0.6463300166
13688	-0.8399362908	0.6463322278
13689	-0.8399362217	0.6463322278
13690	-0.8399355998	0.6463311222
13691	-0.839935738	0.6463322278
13692	-0.8399351852	0.6463349917
13693	-0.8399351852	0.6463322278
13694	-0.8399346324	0.6463333333
13695	-0.8399347706	0.6463322278
13696	-0.8399344942	0.6463338861
13697	-0.8399340796	0.646331675
13698	-0.8399338723	0.6463333333
13699	-0.8399335268	0.6463333333
13700	-0.8399333886	0.6463333333
13701	-0.839932974	0.6463322278
13702	-0.8399331122	0.6463322278
13703	-0.8399327667	0.6463372029
13704	-0.8399323521	0.6463366501
13705	-0.839932283	0.6463372029
13706	-0.8399317302	0.6463388612
13707	-0.8399316611	0.6463388612
13708	-0.8399314538	0.6463405196
13709	-0.8399310392	0.6463388612
13710	-0.8399309701	0.6463355445
13711	-0.8399307629	0.6463355445
13712	-0.8399306938	0.6463388612
13713	-0.8399302101	0.6463427308
13714	-0.8399297955	0.6463427308
13715	-0.8399296573	0.6463416252
13716	-0.8399292427	0.6463427308
13717	-0.8399292427	0.6463410724
13718	-0.8399285517	0.6463427308
13719	-0.8399284135	0.6463416252
13720	-0.8399282753	0.6463427308
13721	-0.8399275843	0.6463482587
13722	-0.8399277225	0.6463477059
13723	-0.8399275843	0.6463466003
13724	-0.839927377	0.646344942
13725	-0.8399271006	0.6463460475
13726	-0.8399263405	0.6463443892
13727	-0.8399257877	0.6463432836
13728	-0.8399257877	0.646342178
13729	-0.8399257877	0.6463399668
13730	-0.8399250967	0.646339414
13731	-0.8399252349	0.646339414
13732	-0.8399249585	0.6463366501
13733	-0.8399245439	0.6463360973
13734	-0.8399241985	0.6463377557
13735	-0.8399237839	0.6463377557
13736	-0.8399241294	0.6463377557
13737	-0.839923853	0.6463366501
13738	-0.8399234384	0.6463416252
13739	-0.839923162	0.6463405196
13740	-0.8399230929	0.6463399668
13741	-0.8399222637	0.6463410724
13742	-0.839922471	0.6463427308
13743	-0.83992178	0.6463438364
13744	-0.8399220564	0.6463443892
13745	-0.8399215727	0.6463443892
13746	-0.8399212272	0.6463443892
13747	-0.8399210199	0.6463438364
13748	-0.8399205362	0.6463416252
13749	-0.8399205362	0.6463405196
13750	-0.8399199143	0.6463416252
13751	-0.839919707	0.6463416252
13752	-0.8399195688	0.6463410724
13753	-0.8399192233	0.6463410724
13754	-0.8399186014	0.6463405196
13755	-0.8399184632	0.6463432836
13756	-0.8399184632	0.646342178
13757	-0.8399176341	0.646342178
13758	-0.8399176341	0.646342178
13759	-0.8399170813	0.6463427308
13760	-0.8399170122	0.6463432836
13761	-0.8399170122	0.6463454947
13762	-0.8399165285	0.6463466003
13763	-0.8399165285	0.6463443892
13764	-0.8399161139	0.6463416252
13765	-0.8399161139	0.6463427308
13766	-0.8399155611	0.6463438364
13767	-0.8399156302	0.6463416252
13768	-0.8399152156	0.6463432836
13769	-0.8399150774	0.646342178
13770	-0.8399148701	0.646342178
13771	-0.8399145246	0.6463471531
13772	-0.8399143173	0.6463482587
13773	-0.8399137645	0.6463427308
13774	-0.8399137645	0.6463432836
13775	-0.8399136263	0.6463388612
13776	-0.8399129353	0.6463383085
13777	-0.8399123825	0.646339414
13778	-0.8399125207	0.6463416252
13779	-0.8399121061	0.6463388612
13780	-0.8399122443	0.6463405196
13781	-0.8399115533	0.6463416252
13782	-0.8399114151	0.6463427308
13783	-0.8399112769	0.6463432836
13784	-0.8399110006	0.646344942
13785	-0.8399103096	0.6463443892
13786	-0.8399105169	0.646344942
13787	-0.8399102405	0.646344942
13788	-0.8399102405	0.6463454947
13789	-0.8399097568	0.6463471531
13790	-0.8399095495	0.6463477059
13791	-0.8399094113	0.6463460475
13792	-0.839909204	0.646342178
13793	-0.8399089276	0.6463443892
13794	-0.8399087894	0.6463410724
13795	-0.8399088585	0.6463427308
13796	-0.8399084439	0.6463432836
13797	-0.8399081675	0.6463427308
13798	-0.8399080984	0.6463399668
13799	-0.8399076838	0.6463410724
13800	-0.8399074765	0.6463405196
13801	-0.839907131	0.6463405196
13802	-0.8399068546	0.6463388612
13803	-0.8399067855	0.646342178
13804	-0.8399067164	0.646342178
13805	-0.83990644	0.6463427308
13806	-0.8399061636	0.6463416252
13807	-0.8399058872	0.646342178
13808	-0.839905749	0.646342178
13809	-0.8399056799	0.6463416252
13810	-0.8399051271	0.646342178
13811	-0.8399043671	0.6463432836
13812	-0.8399046434	0.6463405196
13813	-0.8399042289	0.6463405196
13814	-0.8399037452	0.646339414
13815	-0.8399033306	0.6463410724
13816	-0.8399029851	0.6463416252
13817	-0.8399026396	0.6463427308
13818	-0.8399027087	0.6463410724
13819	-0.8399025014	0.6463427308
13820	-0.8399022941	0.6463438364
13821	-0.8399017413	0.6463432836
13822	-0.8399013267	0.646344942
13823	-0.8399010503	0.6463427308
13824	-0.8399009812	0.6463410724
13825	-0.8399002902	0.646342178
13826	-0.8399003593	0.6463432836
13827	-0.8398996683	0.646339414
13828	-0.8398996683	0.646339414
13829	-0.8398987009	0.6463399668
13830	-0.8398985627	0.6463399668
13831	-0.8398985627	0.6463410724
13832	-0.8398985627	0.6463383085
13833	-0.83989801	0.6463377557
13834	-0.8398978718	0.6463372029
13835	-0.8398977336	0.6463372029
13836	-0.8398969044	0.6463399668
13837	-0.8398968353	0.6463388612
13838	-0.8398967662	0.6463399668
13839	-0.8398967662	0.646339414
13840	-0.8398962825	0.6463416252
13841	-0.839895937	0.6463405196
13842	-0.8398957297	0.6463427308
13843	-0.8398955915	0.6463416252
13844	-0.8398950387	0.6463410724
13845	-0.8398949696	0.6463416252
13846	-0.8398947623	0.6463438364
13847	-0.8398941404	0.646344942
13848	-0.8398941404	0.6463443892
13849	-0.8398937258	0.6463454947
13850	-0.8398935876	0.6463432836
13851	-0.8398933803	0.646344942
13852	-0.839893173	0.6463443892
13853	-0.839893173	0.646344942
13854	-0.8398928966	0.6463443892
13855	-0.8398925511	0.6463443892
13856	-0.8398922747	0.6463443892
13857	-0.839892482	0.646344942
13858	-0.8398922056	0.6463443892
13859	-0.8398915146	0.646342178
13860	-0.8398912383	0.6463410724
13861	-0.8398912383	0.6463460475
13862	-0.8398905473	0.6463438364
13863	-0.8398899945	0.6463493643
13864	-0.8398899945	0.6463477059
13865	-0.8398899254	0.6463488115
13866	-0.8398897181	0.6463477059
13867	-0.8398897181	0.6463471531
13868	-0.8398893035	0.6463482587
13869	-0.8398891653	0.6463471531
13870	-0.8398890962	0.6463477059
13871	-0.8398886816	0.6463466003
13872	-0.8398881979	0.6463432836
13873	-0.8398879906	0.6463443892
13874	-0.8398880597	0.6463482587
13875	-0.8398877833	0.6463471531
13876	-0.8398872996	0.6463493643
13877	-0.8398870923	0.6463510227
13878	-0.839886885	0.6463504699
13879	-0.8398862631	0.6463499171
13880	-0.8398862631	0.6463488115
13881	-0.8398862631	0.6463493643
13882	-0.8398859176	0.6463499171
13883	-0.8398855721	0.6463482587
13884	-0.8398852266	0.6463488115
13885	-0.8398851575	0.6463499171
13886	-0.839884743	0.6463499171
13887	-0.8398844666	0.6463504699
13888	-0.8398841902	0.6463499171
13889	-0.839884052	0.6463504699
13890	-0.8398837756	0.6463499171
13891	-0.8398837756	0.6463499171
13892	-0.839883361	0.6463499171
13893	-0.8398828082	0.6463504699
13894	-0.8398822554	0.6463504699
13895	-0.8398822554	0.6463515755
13896	-0.8398819099	0.6463499171
13897	-0.839881288	0.6463543394
13898	-0.8398814262	0.6463559978
13899	-0.8398811498	0.646355445
13900	-0.8398807352	0.646352681
13901	-0.8398804588	0.646352681
13902	-0.8398803206	0.6463537866
13903	-0.8398800442	0.6463543394
13904	-0.8398801133	0.6463521282
13905	-0.8398799751	0.6463532338
13906	-0.839879906	0.6463543394
13907	-0.8398797678	0.646352681
13908	-0.8398789386	0.6463532338
13909	-0.8398788004	0.646352681
13910	-0.8398790768	0.6463521282
13911	-0.8398782477	0.646352681
13912	-0.8398779713	0.6463565506
13913	-0.8398776949	0.6463543394
13914	-0.8398775567	0.6463571034
13915	-0.8398775567	0.6463559978
13916	-0.839877073	0.6463571034
13917	-0.839877073	0.646358209
13918	-0.8398764511	0.6463593145
13919	-0.8398761747	0.646355445
13920	-0.8398753455	0.6463565506
13921	-0.8398757601	0.6463565506
13922	-0.8398758983	0.6463543394
13923	-0.839875691	0.646352681
13924	-0.8398750691	0.6463537866
13925	-0.8398750691	0.6463515755
13926	-0.8398750691	0.6463504699
13927	-0.8398741017	0.6463515755
13928	-0.8398742399	0.6463537866
13929	-0.8398740326	0.6463515755
13930	-0.8398735489	0.6463537866
13931	-0.8398735489	0.6463548922
13932	-0.8398732725	0.6463576562
13933	-0.8398725124	0.646355445
13934	-0.8398724433	0.6463565506
13935	-0.8398725815	0.646355445
13936	-0.8398719596	0.6463548922
13937	-0.8398719596	0.646352681
13938	-0.8398716142	0.6463559978
13939	-0.839871476	0.6463537866
13940	-0.8398711996	0.6463515755
13941	-0.8398708541	0.6463510227
13942	-0.8398709923	0.6463499171
13943	-0.8398703704	0.646352681
13944	-0.839870094	0.6463504699
13945	-0.8398698176	0.6463471531
13946	-0.8398691957	0.6463471531
13947	-0.8398692648	0.6463482587
13948	-0.8398687811	0.6463471531
13949	-0.8398686429	0.6463493643
13950	-0.839868712	0.6463521282
13951	-0.8398682974	0.6463510227
13952	-0.8398678828	0.6463537866
13953	-0.8398677446	0.6463537866
13954	-0.8398676064	0.6463532338
13955	-0.8398675373	0.6463532338
13956	-0.8398674682	0.6463515755
13957	-0.8398670536	0.6463537866
13958	-0.8398665008	0.6463537866
13959	-0.8398663626	0.6463548922
13960	-0.839865948	0.6463565506
13961	-0.8398658098	0.6463576562
13962	-0.839865948	0.646358209
13963	-0.8398649807	0.6463548922
13964	-0.8398642897	0.6463548922
13965	-0.8398646352	0.6463548922
13966	-0.8398648425	0.6463559978
13967	-0.8398644279	0.6463576562
13968	-0.8398637369	0.6463559978
13969	-0.8398640133	0.6463537866
13970	-0.8398637369	0.6463521282
13971	-0.8398635987	0.6463548922
13972	-0.8398631841	0.6463543394
13973	-0.8398626313	0.6463559978
13974	-0.8398624931	0.6463565506
13975	-0.8398621476	0.646358209
13976	-0.8398619403	0.6463559978
13977	-0.8398620785	0.6463559978
13978	-0.8398613875	0.6463576562
13979	-0.839861733	0.646355445
13980	-0.8398616639	0.6463543394
13981	-0.8398609729	0.646355445
13982	-0.8398605583	0.6463532338
13983	-0.8398604201	0.6463532338
13984	-0.8398602819	0.6463532338
13985	-0.8398597291	0.6463537866
13986	-0.8398594527	0.6463548922
13987	-0.8398593145	0.646355445
13988	-0.8398591072	0.6463548922
13989	-0.8398583472	0.6463548922
13990	-0.839858209	0.6463543394
13991	-0.8398580708	0.6463559978
13992	-0.8398576562	0.6463565506
13993	-0.8398573798	0.6463559978
13994	-0.8398573798	0.646355445
13995	-0.8398571034	0.6463571034
13996	-0.8398569652	0.6463593145
13997	-0.8398566197	0.6463593145
13998	-0.8398562742	0.6463571034
